Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Bermuda,Region of the Americas of WHO,North America,2021,24,2021-06-14,2021-06-20, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,25,2021-06-21,2021-06-27, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,26,2021-06-28,2021-07-04, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,27,2021-07-05,2021-07-11, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,28,2021-07-12,2021-07-18, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,29,2021-07-19,2021-07-25, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,30,2021-07-26,2021-08-01, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,31,2021-08-02,2021-08-08, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,32,2021-08-09,2021-08-15, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,33,2021-08-16,2021-08-22, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,34,2021-08-23,2021-08-29, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,35,2021-08-30,2021-09-05, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,36,2021-09-06,2021-09-12, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,37,2021-09-13,2021-09-19, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,38,2021-09-20,2021-09-26, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,39,2021-09-27,2021-10-03, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,40,2021-10-04,2021-10-10, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,41,2021-10-11,2021-10-17, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,42,2021-10-18,2021-10-24, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,43,2021-10-25,2021-10-31, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,44,2021-11-01,2021-11-07, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,45,2021-11-08,2021-11-14, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,46,2021-11-15,2021-11-21, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,47,2021-11-22,2021-11-28, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,48,2021-11-29,2021-12-05, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,49,2021-12-06,2021-12-12, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,50,2021-12-13,2021-12-19, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,51,2021-12-20,2021-12-26, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2021,52,2021-12-27,2022-01-02, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2022,1,2022-01-03,2022-01-09, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2022,2,2022-01-10,2022-01-16, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2022,3,2022-01-17,2022-01-23, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2022,4,2022-01-24,2022-01-30, ,0, , , , , , , , , , , , ,No Report
Bermuda,Region of the Americas of WHO,North America,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,1,2019-12-30,2020-01-05,19,19, ,0,0, , ,0,0,0, ,0,0,19,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,2,2020-01-06,2020-01-12,34,34, ,0,0, , ,0,0,2, ,2,2,32,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,3,2020-01-13,2020-01-19,33,33, ,2,0, , ,2,0,2, ,2,4,29,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,4,2020-01-20,2020-01-26,40,40, ,4,0, , ,4,0,1, ,1,5,35,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,5,2020-01-27,2020-02-02,106,106, ,5,2, , ,7,0,3, ,3,10,96,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,6,2020-02-03,2020-02-09,123,123, ,9,2, , ,11,0,6, ,6,17,106,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,7,2020-02-10,2020-02-16,113,113, ,11,5, , ,16,0,4, ,4,20,93,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,8,2020-02-17,2020-02-23,56,56, ,5,3, , ,8, ,5, ,5,13,43,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,9,2020-02-24,2020-03-01,36,36, ,1,0, ,1,2, , , , ,2,34,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,10,2020-03-02,2020-03-08,96,96, ,9,1, ,2,12, ,1, ,1,13,84,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,11,2020-03-09,2020-03-15,115,115, ,6,1, , ,7, ,3, ,3,10,105,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,12,2020-03-16,2020-03-22,113,113, ,4,0, , ,4, , , , ,4,109,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,13,2020-03-23,2020-03-29,60,60, ,1,0, ,1,2, , , , ,2,58,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,14,2020-03-30,2020-04-05,33,33, ,2,0, , ,2, , , , ,2,31,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,15,2020-04-06,2020-04-12,26,26, , , , , , , , , , , ,26,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,16,2020-04-13,2020-04-19,21,21, , , , , , , , , , , ,21,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,17,2020-04-20,2020-04-26,18,18, , , , , , , , , , , ,18,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,18,2020-04-27,2020-05-03,20,20, , , , , , , , , , , ,20,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,19,2020-05-04,2020-05-10,21,21, , , , , , , , , , , ,21,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,20,2020-05-11,2020-05-17,10,10, , , , , , , , , , , ,10,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,21,2020-05-18,2020-05-24,9,9, , , , , , , , , , , ,9,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,22,2020-05-25,2020-05-31,22,21, ,0,0,0,0,0,0,0,0,0,0,21,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,23,2020-06-01,2020-06-07,23,18, ,0,0,0,0,0,0,0,0,0,0,18,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,24,2020-06-08,2020-06-14,16,14, ,0,0,0,0,0,0,0,0,0,0,13,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,25,2020-06-15,2020-06-21,16,13, ,0,0,0,0,0,0,0,0,0,0,13,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,26,2020-06-22,2020-06-28,19,19, ,0,0,0,0,0,0,0,0,0,0,19,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,27,2020-06-29,2020-07-05,29,29, ,0,0,0,0,0,0,0,0,0,0,29,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,28,2020-07-06,2020-07-12,45,45, ,0,0,0,0,0,0,0,0,0,0,45,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,29,2020-07-13,2020-07-19,28,28, ,0,0,0,0,0,0,0,0,0,0,28,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,30,2020-07-20,2020-07-26,23,23, ,0,0,0,0,0,0,0,0,0,0,23,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,31,2020-07-27,2020-08-02,17,17, ,0,0,0,0,0,0,0,0,0,0,17,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,32,2020-08-03,2020-08-09,64,49, ,0,0,0,0,0,0,0,0,0,0,49,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,33,2020-08-10,2020-08-16,28,22, ,0,0,0,0,0,0,0,0,0,0,22,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,34,2020-08-17,2020-08-23,21,5, ,0,0,0,0,0,0,0,0,0,0,4,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,35,2020-08-24,2020-08-30,3,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,36,2020-08-31,2020-09-06,25,12, ,0,0,0,0,0,0,0,0,0,0,12,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,37,2020-09-07,2020-09-13,4,1, ,0,0,0,0,0,0,0,0,0,0,1,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,38,2020-09-14,2020-09-20,21,21, ,0,0,0,0,0,0,0,0,0,0,21,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,39,2020-09-21,2020-09-27,9,9, ,0,0,0,0,0,0,0,0,0,0,9,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,40,2020-09-28,2020-10-04,17,36, ,0,0,0,0,0,0,0,0,0,0,36,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,41,2020-10-05,2020-10-11,4,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,42,2020-10-12,2020-10-18,12,12, ,0,0,0,0,0,0,0,0,0,0,12,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,43,2020-10-19,2020-10-25,15,11, ,0,0,0,0,0,0,0,0,0,0,11,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,44,2020-10-26,2020-11-01,5,7, ,0,0,0,0,0,0,0,0,0,0,7,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,45,2020-11-02,2020-11-08,15,7, ,0,0,0,0,0,0,0,0,0,0,7,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,46,2020-11-09,2020-11-15,9,5, ,0,0,0,0,0,0,0,0,0,0,4,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,47,2020-11-16,2020-11-22,76,41, ,0,0,0,0,0,0,0,0,0,0,41,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,48,2020-11-23,2020-11-29,35,41, ,0,0,0,0,0,0,0,0,0,0,41,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,49,2020-11-30,2020-12-06,21,34, ,0,0,0,0,0,0,0,0,0,0,34,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,50,2020-12-07,2020-12-13,47,41, ,0,0,0,0,0,0,0,0,0,0,41,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,51,2020-12-14,2020-12-20,46,39, ,0,0,0,0,0,0,0,0,0,0,39,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,52,2020-12-21,2020-12-27,7,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2020,53,2020-12-28,2021-01-03, , , , , , , , , , , , , , ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,1,2021-01-04,2021-01-10,6,6, ,0,0,0,0,0,0,0,0,0,0,4,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,2,2021-01-11,2021-01-17,8,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,3,2021-01-18,2021-01-24,7,3, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,4,2021-01-25,2021-01-31,2,6, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,5,2021-02-01,2021-02-07,2,5, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,6,2021-02-08,2021-02-14,6,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,7,2021-02-15,2021-02-21,1,4, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,8,2021-02-22,2021-02-28,16,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,9,2021-03-01,2021-03-07,6,2, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,10,2021-03-08,2021-03-14,1,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,11,2021-03-15,2021-03-21,2,5, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,12,2021-03-22,2021-03-28,6,4, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,13,2021-03-29,2021-04-04,0,6, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,14,2021-04-05,2021-04-11,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,15,2021-04-12,2021-04-18,3,2, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,16,2021-04-19,2021-04-25,2,6, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,17,2021-04-26,2021-05-02,1,12, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,18,2021-05-03,2021-05-09,7,5, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,19,2021-05-10,2021-05-16,17,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,20,2021-05-17,2021-05-23,17,6, ,0,0,0,0,0,0,0,0,0,0,6,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,21,2021-05-24,2021-05-30,28,8, ,0,0,0,0,0,0,0,0,0,0,8,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,22,2021-05-31,2021-06-06,44,18, ,0,0,0,0,0,0,0,0,0,0,18,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,23,2021-06-07,2021-06-13,17,8, ,0,0,0,0,0,0,0,0,0,0,8,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,24,2021-06-14,2021-06-20,9,1, ,0,0,0,0,0,0,0,0,0,0,1,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,25,2021-06-21,2021-06-27,8,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,26,2021-06-28,2021-07-04,14,5, ,0,0,0,0,0,0,0,0,0,0,5,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,27,2021-07-05,2021-07-11,21,2, ,0,0,0,0,0,0,0,0,0,0,2,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,28,2021-07-12,2021-07-18,22,14, ,0,0,0,0,0,0,0,0,0,0,14,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,29,2021-07-19,2021-07-25,10,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,30,2021-07-26,2021-08-01,9,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,31,2021-08-02,2021-08-08,15,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,32,2021-08-09,2021-08-15,12,2, ,0,0,0,0,0,0,0,0,0,0,2,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,33,2021-08-16,2021-08-22,24,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,34,2021-08-23,2021-08-29,33,8, ,0,0,0,0,0,0,0,0,0,0,8,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,35,2021-08-30,2021-09-05,25,12, ,0,0,0,0,0,0,0,0,0,0,12,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,36,2021-09-06,2021-09-12,40,45, ,0,0,0,0,0,0,0,0,0,0,45,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,37,2021-09-13,2021-09-19,19,10, ,0,0,0,0,0,0,0,0,0,0,10,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,38,2021-09-20,2021-09-26,11,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,39,2021-09-27,2021-10-03,40,44, ,0,0,0,0,0,0,0,0,0,0,44,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,40,2021-10-04,2021-10-10,14,20, ,0,0,0,0,0,0,0,0,0,0,20,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,41,2021-10-11,2021-10-17,22,15, ,0,0,0,0,0,0,0,0,0,0,15,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,42,2021-10-18,2021-10-24,21,10, ,0,0,0,0,0,0,0,0,0,0,14,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,43,2021-10-25,2021-10-31,20,19, ,0,0,0,0,0,0,0,0,0,0,19,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,44,2021-11-01,2021-11-07,16,8, ,0,0,0,0,0,0,0,0,0,0,8,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,45,2021-11-08,2021-11-14,25,20, ,0,0,0,0,0,0,0,0,0,0,20,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2021,46,2021-11-15,2021-11-21,10,8, ,0,0,0,0,0,0,0,0,0,0,8,No Report
